YOLO Processing Time (s),Model Inference Time (s),Frame Processing Time (s)
0.062351226806640625,0.009124040603637695,0.07590961456298828
0.05729794502258301,0.008293390274047852,0.06815505027770996
0.059824466705322266,0.008541345596313477,0.07114982604980469
0.06250810623168945,0.010532140731811523,0.07495236396789551
0.07181429862976074,0.008960723876953125,0.0827183723449707
0.060019493103027344,0.00954437255859375,0.07356381416320801
0.06250810623168945,0.010954856872558594,0.07691264152526855
0.06067609786987305,0.01072072982788086,0.07520174980163574
0.06092691421508789,0.00804591178894043,0.07126212120056152
0.05686450004577637,0.006450176239013672,0.06516218185424805
0.058815956115722656,0.005506992340087891,0.06613659858703613
0.056870460510253906,0.007376670837402344,0.0666806697845459
0.05786848068237305,0.005445003509521484,0.06602883338928223
0.05723428726196289,0.005249500274658203,0.06548666954040527
0.05715656280517578,0.0057561397552490234,0.06509256362915039
0.05851483345031738,0.005643129348754883,0.0659785270690918
0.05620455741882324,0.004261493682861328,0.06343483924865723
0.05643606185913086,0.004638671875,0.06286430358886719
